geoid20,pop,intpt_lat,intpt_lon,tract_geoid,dist_supply_m,dist_247_m,dist_otp_m,dist_dart_m,dart_within_805m,within_1mi_supply,within_2mi_supply,stranded
481130127012003,125,32.847896,-96.669299,48113012701,3432.7,11946.3,3432.7,314.8,True,False,False,False
481130025004015,56,32.787716,-96.761767,48113002500,825.3,1211.2,1900.7,78.0,True,True,True,False
481130169031037,34,32.59525,-96.67284,48113016903,14163.9,21984.0,18240.8,10571.9,False,False,False,True
481130092042012,107,32.743679,-96.672004,48113009204,2591.6,9535.1,6055.8,584.4,True,False,True,False
481130130121010,69,32.873812,-96.709032,48113013012,3403.4,11943.6,3403.4,562.0,True,False,False,False
481130073024009,62,32.859338,-96.843619,48113007302,4245.1,11662.8,4245.1,493.3,True,False,False,False
481130141601024,80,32.866478,-96.997269,48113014160,4919.7,23832.7,6128.9,585.3,True,False,False,False
481130015041019,98,32.796011,-96.775056,48113001504,983.2,2253.2,2866.1,53.5,True,True,True,False
481130190482015,76,32.932643,-96.654449,48113019048,3755.0,20126.6,6233.2,239.6,True,False,False,False
481130209001004,40,32.756738,-96.768364,48113020900,1342.4,2294.2,1600.9,151.5,True,True,True,False
481130190423004,287,32.976089,-96.660986,48113019042,8260.2,24121.7,10860.7,86.8,True,False,False,False
481130166332022,33,32.586347,-96.881487,48113016633,10607.7,23797.5,10607.7,5881.0,False,False,False,True
481130182034014,137,32.905167,-96.617759,48113018203,1017.9,19817.7,5954.0,348.6,True,True,True,False
481130178143011,20,32.792829,-96.611078,48113017814,2031.0,14582.4,2653.0,4518.8,False,False,True,True
481130141461004,233,32.863809,-96.992845,48113014146,4578.2,23333.6,5651.3,154.4,True,False,False,False
481130165251006,316,32.576112,-97.009736,48113016525,6533.7,31962.8,6533.7,8000.8,False,False,False,True
481130190512007,14,32.984097,-96.602675,48113019051,8900.6,27539.8,13417.7,3752.7,False,False,False,True
481130011021001,79,32.816687,-96.757338,48113001102,2355.0,4436.5,5130.8,408.1,True,False,True,False
481130171011017,17,32.69768,-96.622608,48113017101,4643.6,16053.5,7954.6,2910.4,False,False,False,True
481130181442016,15,32.941417,-96.518715,48113018144,10956.6,29417.1,13455.0,5879.5,False,False,False,True
481130037002035,17,32.761215,-96.770387,48113003700,1147.5,1837.8,1147.5,379.9,True,True,True,False
481130165183011,103,32.655708,-96.91136,48113016518,5767.9,19191.4,5767.9,2107.5,False,False,False,True
481130096081014,30,32.910677,-96.844452,48113009608,4867.5,16526.3,4867.5,1074.2,False,False,False,True
481130188013012,110,32.919308,-96.646261,48113018801,2164.7,19310.2,5158.1,345.5,True,False,True,False
481130204011040,12,32.782148,-96.782296,48113020401,253.3,1647.5,1896.3,46.7,True,True,True,False
481130125012017,113,32.823001,-96.662643,48113012501,1272.4,10898.5,6252.0,378.2,True,True,True,False
481130076041033,43,32.886753,-96.791577,48113007604,7237.4,12376.8,8273.5,1147.2,False,False,False,True
481130141341033,53,32.976917,-96.973221,48113014134,9076.0,29447.0,9076.0,3054.5,False,False,False,True
481130136201010,48,32.957417,-96.814484,48113013620,1676.8,20488.5,1676.8,356.7,True,False,True,False
481130190163014,30,32.914382,-96.739315,48113019016,1985.5,15399.4,7349.6,464.7,True,False,True,False
481130151012015,56,32.799482,-96.950672,48113015101,2554.4,17501.8,2554.4,825.7,False,False,True,True
481130141443017,83,32.882904,-96.935784,48113014144,1324.7,19767.9,5159.7,682.1,True,True,True,False
481130166183025,37,32.60281,-96.86174,48113016618,8538.7,21343.2,8538.7,4169.9,False,False,False,True
481130166103048,51,32.61114,-96.837208,48113016610,7821.3,19608.2,7821.3,3773.6,False,False,False,True
481130071022011,48,32.848094,-96.834532,48113007102,3419.1,10158.8,3866.2,1394.6,False,False,False,True
481130181421023,402,32.845685,-96.5579,48113018142,3507.2,20881.1,3507.2,3528.4,False,False,False,True
481130046001033,27,32.744177,-96.839919,48113004600,3354.7,7866.9,3354.7,99.4,True,False,False,False
481130147042004,57,32.829391,-96.923668,48113014704,3490.3,15883.8,3490.3,1966.0,False,False,False,True
481130165112002,48,32.62235,-96.946699,48113016511,10562.8,24151.8,10562.8,484.1,True,False,False,False
481130064021036,110,32.724007,-96.87595,48113006402,3538.2,11904.3,3538.2,160.7,True,False,False,False
481130137192005,54,32.975917,-96.901312,48113013719,6163.1,25419.6,6163.1,1061.1,False,False,False,True
481130133002015,31,32.895987,-96.802594,48113013300,6908.3,13607.2,6908.3,111.1,True,False,False,False
481130195013010,95,32.861862,-96.790479,48113019501,6007.4,9660.2,8052.5,399.5,True,False,False,False
481130181533013,95,32.967437,-96.587535,48113018153,7733.6,26877.3,12685.7,2853.9,False,False,False,True
481130136181009,54,32.979364,-96.772585,48113013618,6241.1,22415.7,6241.1,124.2,True,False,False,False
481130212003092,53,32.751042,-96.954648,48113021200,7672.2,17943.3,7672.2,2728.3,False,False,False,True
481130199002030,17,32.738975,-96.886535,48113019900,2259.2,12095.9,2259.2,219.9,True,False,True,False
481130056001010,65,32.718479,-96.816366,48113005600,1099.8,8069.3,1099.8,170.5,True,True,True,False
481130181112007,74,32.862099,-96.61586,48113018111,1317.9,16887.0,3332.1,641.4,True,True,True,False
481130072052008,196,32.864256,-96.870988,48113007205,4200.6,13791.7,4200.6,548.7,True,False,False,False
481130192162014,34,32.962723,-96.753936,48113019216,6768.4,20590.4,7347.5,124.1,True,False,False,False
481130143102005,22,32.866846,-96.981108,48113014310,3430.8,22482.7,5442.0,24.1,True,False,False,False
481130170083014,130,32.658322,-96.532274,48113017008,13638.8,25548.5,14518.6,12151.6,False,False,False,True
481130201002022,30,32.804463,-96.917635,48113020100,4353.2,14548.5,4353.2,572.0,True,False,False,False
481130141281011,411,32.929086,-96.957227,48113014128,5157.9,24591.4,5157.9,479.0,True,False,False,False
481130195013016,77,32.859806,-96.790763,48113019501,5783.5,9445.6,7831.6,628.8,True,False,False,False
481130149032015,37,32.810736,-96.95093,48113014903,1422.5,17742.9,1422.5,231.3,True,True,True,False
481130193021008,56,32.848019,-96.783867,48113019302,4853.9,8024.7,6959.5,159.3,True,False,False,False
481130117022019,157,32.711171,-96.645526,48113011702,2564.5,13436.4,7040.3,975.2,False,False,True,True
481130139012021,125,32.925387,-96.894143,48113013901,1002.8,20353.0,1002.8,150.1,True,True,True,False
481130165111024,80,32.629958,-96.954234,48113016511,10675.6,24072.4,10675.6,304.5,True,False,False,False
481130166304001,35,32.599959,-96.918609,48113016630,10574.5,24338.9,10574.5,3757.1,False,False,False,True
481130009012009,57,32.818495,-96.784491,48113000901,1664.8,4896.1,4465.2,147.9,True,False,True,False
481130133001010,67,32.907913,-96.793596,48113013300,6162.3,14717.3,6162.3,978.4,False,False,False,True
481130091013024,61,32.754747,-96.689865,48113009101,4639.5,7529.6,7210.3,275.3,True,False,False,False
481130212003019,11,32.752734,-96.927638,48113021200,5134.3,15417.3,5134.3,718.3,True,False,False,False
481130168062011,66,32.599533,-96.79742,48113016806,9079.6,19935.8,10490.7,5278.4,False,False,False,True
481130187003023,181,32.896175,-96.633057,48113018700,1257.6,18107.2,4220.5,199.2,True,True,True,False
481130208003030,54,32.74875,-96.756314,48113020800,705.1,3285.2,2668.6,269.7,True,True,True,False
481130181582029,27,32.776064,-96.559018,48113018158,5283.2,19359.1,5283.2,7933.8,False,False,False,True
481130168051015,42,32.599311,-96.808009,48113016805,9078.1,20132.3,10020.6,4796.1,False,False,False,True
481130141321007,25,32.941971,-96.945046,48113014132,4600.4,24804.2,4600.4,439.8,True,False,False,False
481130198002007,24,32.823323,-96.804403,48113019800,1547.4,6261.1,3625.1,331.1,True,True,True,False
481130195022038,154,32.839149,-96.809151,48113019502,3167.0,7975.7,5105.5,447.3,True,False,True,False
481130169032028,56,32.59245,-96.686475,48113016903,13696.2,21801.5,17636.5,10067.0,False,False,False,True
481130166321001,15,32.589178,-96.863907,48113016632,10059.9,22804.1,10059.9,4751.4,False,False,False,True
481130131061010,67,32.89044,-96.776014,48113013106,5730.9,12583.0,8697.0,115.7,True,False,False,False
481130190441000,58,32.930968,-96.69366,48113019044,3374.2,18324.3,6107.8,124.5,True,False,False,False
481130181572019,82,32.921437,-96.589686,48113018157,3971.8,22951.8,9132.1,2150.5,False,False,False,True
481130190253019,105,32.942972,-96.630325,48113019025,4011.3,22314.6,8175.9,622.9,True,False,False,False
481130185012036,104,32.885221,-96.662581,48113018501,1223.9,15373.8,1223.9,282.0,True,True,True,False
481130182052008,82,32.89255,-96.617581,48113018205,1882.5,18855.1,5419.2,430.9,True,False,True,False
481130128011024,33,32.858072,-96.691871,48113012801,2881.5,11312.2,2881.5,670.1,True,False,True,False
481130141351036,131,32.970493,-96.98771,48113014135,9672.6,29843.4,9672.6,2234.4,False,False,False,True
481130190312002,54,32.9799,-96.666466,48113019031,8847.5,24308.0,11241.0,567.7,True,False,False,False
481130062001027,38,32.71429,-96.831438,48113006200,2480.8,9316.9,2480.8,665.5,True,False,True,False
481130181283001,31,32.850483,-96.60221,48113018128,877.7,17324.1,1551.4,328.3,True,True,True,False
481130141233012,57,32.974182,-96.965289,48113014123,8335.6,28732.0,8335.6,2969.5,False,False,False,True
481130134001042,57,32.898955,-96.805576,48113013400,6497.2,13997.5,6497.2,147.3,True,False,False,False
481130140012031,48,32.916033,-96.87693,48113014001,2490.0,18577.3,2490.0,433.8,True,False,True,False
481130092021021,208,32.721001,-96.676405,48113009202,3150.6,10437.6,7860.0,635.0,True,False,True,False
481130136081033,178,32.941072,-96.800938,48113013608,3178.7,18457.7,3178.7,244.3,True,False,True,False
481130121021003,100,32.765868,-96.663965,48113012102,3859.1,9611.9,4619.3,269.0,True,False,False,False
481130096041005,179,32.919517,-96.814582,48113009604,4068.4,16421.1,4068.4,392.8,True,False,False,False
481130161001010,49,32.738011,-97.025739,48113016100,11111.0,24754.2,11111.0,7989.1,False,False,False,True
481130027032006,87,32.772575,-96.755707,48113002703,1054.3,1070.5,1054.3,142.5,True,True,True,False
481130080005013,60,32.82192,-96.745066,48113008000,3504.9,5310.5,5990.8,736.2,True,False,False,False
481130144052013,128,32.834149,-96.983237,48113014405,2630.7,21327.2,2630.7,315.2,True,False,True,False
481130170051001,88,32.658652,-96.590421,48113017005,9907.3,21046.8,12460.2,8186.2,False,False,False,True
481130190314031,50,32.963963,-96.681156,48113019031,7019.2,22158.0,9486.3,151.6,True,False,False,False
481130111032021,320,32.666941,-96.830849,48113011103,2814.8,13678.0,2814.8,514.2,True,False,True,False
481130027032036,3,32.770802,-96.758472,48113002703,783.6,987.0,783.6,117.0,True,True,True,False
481130130092009,98,32.889017,-96.711519,48113013009,2352.6,13385.0,3771.0,647.8,True,False,True,False
481130164122022,50,32.670682,-97.003353,48113016412,12562.0,25221.4,12562.0,5477.1,False,False,False,True
481130181331030,117,32.900797,-96.564578,48113018133,5889.4,23278.6,7479.0,384.0,True,False,False,False
481130006102003,107,32.827821,-96.827943,48113000610,1620.3,8086.5,3657.8,76.5,True,False,True,False
481130141202017,169,32.961459,-96.960943,48113014120,7076.2,27403.2,7076.2,1501.8,False,False,False,True
481130181302002,333,32.841918,-96.627228,48113018130,2950.2,14812.4,3110.1,653.5,True,False,True,False
481130164071013,53,32.702283,-96.986363,48113016407,12173.8,22292.7,12173.8,5523.8,False,False,False,True
481130141203011,59,32.963872,-96.971943,48113014120,8048.2,28294.9,8048.2,1802.7,False,False,False,True
481130141241026,24,32.917045,-96.971246,48113014124,5325.0,24706.1,6388.3,570.1,True,False,False,False
481130165341011,375,32.693839,-96.899734,48113016534,4321.0,15605.3,4321.0,118.1,True,False,False,False
481130177061009,135,32.772519,-96.58804,48113017706,2536.1,16648.6,2536.1,5647.8,False,False,True,True
481130131011019,18,32.895303,-96.782287,48113013101,6122.7,13177.1,7915.0,752.4,True,False,False,False
481130181512001,3,32.968939,-96.603086,48113018151,7284.3,26135.1,11961.1,2123.6,False,False,False,True
481130063021026,81,32.722814,-96.843304,48113006302,3668.0,9456.7,3668.0,278.9,True,False,False,False
481130176061003,148,32.750517,-96.617668,48113017606,2079.3,14180.9,2079.3,2756.2,False,False,True,True
481130166242018,37,32.582874,-96.921708,48113016624,12344.1,26056.6,12344.1,5233.2,False,False,False,True
481130064011008,58,32.728538,-96.860356,48113006401,3247.3,10390.2,3247.3,304.5,True,False,False,False
481130137203006,70,32.987779,-96.88212,48113013720,6071.4,25757.5,6071.4,741.5,True,False,False,False
481130112022024,86,32.664129,-96.81958,48113011202,2316.4,13528.7,3894.1,245.1,True,False,True,False
481130062002005,157,32.727768,-96.838449,48113006200,3397.4,8756.5,3397.4,154.2,True,False,False,False
481130062003030,26,32.724435,-96.836245,48113006200,3074.8,8837.5,3074.8,41.0,True,False,True,False
481130166162015,128,32.563784,-96.956642,48113016616,11616.3,29688.0,11616.3,7010.7,False,False,False,True
481130004014008,26,32.812197,-96.828732,48113000401,1247.3,7060.9,2028.8,290.0,True,True,True,False
481130037001019,96,32.767209,-96.760734,48113003700,716.6,1210.9,716.6,389.0,True,True,True,False
481130098023013,71,32.86788,-96.857501,48113009802,4670.7,13221.5,4670.7,546.1,True,False,False,False
481130178172016,128,32.80388,-96.621635,48113017817,1211.0,13808.9,3908.0,3925.3,False,True,True,False
481130200001008,20,32.98742,-97.003154,48113020000,11953.2,32196.5,11953.2,4477.1,False,False,False,True
481130166231015,29,32.564749,-96.886917,48113016623,13056.2,26169.2,13056.2,5604.9,False,False,False,True
481130166152027,90,32.575366,-96.930228,48113016615,13465.8,27195.1,13465.8,5774.4,False,False,False,True
481130190322013,237,32.918278,-96.690932,48113019032,2805.5,17126.5,4696.1,193.7,True,False,True,False
481130136061004,93,32.957417,-96.789553,48113013606,3969.5,20097.3,3969.5,522.4,True,False,False,False
481130130102001,103,32.870674,-96.686247,48113013010,1515.8,12747.4,1515.8,143.8,True,True,True,False
481130027032022,41,32.769593,-96.752469,48113002703,1355.7,1503.4,1355.7,130.5,True,True,True,False
481130122071009,82,32.789925,-96.697662,48113012207,2276.4,6522.2,6806.3,214.7,True,False,True,False
481130166212018,86,32.565707,-96.833797,48113016621,12823.2,24317.6,12823.2,915.4,False,False,False,True
481130165251053,19,32.548597,-97.004294,48113016525,7734.3,33824.8,7734.3,10120.7,False,False,False,True
481130179001030,10,32.805672,-96.668278,48113017900,724.7,9649.1,6443.4,172.7,True,True,True,False
481130001002022,65,32.81113,-96.73723,48113000100,3117.3,4600.6,5231.8,284.5,True,False,True,False
481130190163015,190,32.913734,-96.736915,48113019016,1749.9,15366.3,7122.0,496.8,True,False,True,False
481130135001006,73,32.904884,-96.824654,48113013500,5402.7,15186.6,5402.7,799.7,True,False,False,False
481130190452005,121,32.92793,-96.702987,48113019045,2551.5,17703.3,6134.0,254.0,True,False,True,False
481130054002021,64,32.731782,-96.812508,48113005400,1896.6,6688.8,1896.6,160.3,True,False,True,False
481130128022017,63,32.849085,-96.695935,48113012802,3915.5,10295.6,3915.5,810.8,False,False,False,True
481130162011011,78,32.722319,-97.002208,48113016201,11669.2,22988.2,11669.2,7065.6,False,False,False,True
481130031021006,12,32.780418,-96.805957,48113003102,1728.0,3789.7,2230.3,46.9,True,False,True,False
481130154032025,31,32.757624,-97.032133,48113015403,9788.1,25059.3,9788.1,6365.6,False,False,False,True
481130162011019,45,32.721321,-96.997484,48113016201,11631.0,22591.9,11631.0,6665.4,False,False,False,True
481130190492004,523,32.94374,-96.652252,48113019049,4658.5,21290.8,7473.4,172.0,True,False,False,False
481130020022026,55,32.751986,-96.813417,48113002002,4079.3,5281.3,4079.3,93.2,True,False,False,False
481130181264016,53,32.861604,-96.628228,48113018126,2435.9,15905.9,4102.1,910.9,False,False,True,True
481130092022011,41,32.720256,-96.672428,48113009202,2870.3,10786.9,7648.8,983.7,False,False,True,True
481130122074033,20,32.778019,-96.680334,48113012207,3084.8,7994.4,6217.3,186.0,True,False,True,False
481130088023010,269,32.71332,-96.777657,48113008802,2209.6,7183.1,2582.8,342.6,True,False,True,False
481130110042001,126,32.688674,-96.849385,48113011004,1213.7,12575.6,1213.7,376.0,True,True,True,False
481130006051011,38,32.811059,-96.807803,48113000605,278.3,5439.1,2307.5,121.3,True,True,True,False
481130097021019,33,32.884124,-96.860947,48113009702,5626.6,14828.2,5626.6,1064.6,False,False,False,True
481130152022007,74,32.821711,-96.972697,48113015202,1220.7,20004.3,1220.7,545.3,True,True,True,False
481130112022010,52,32.679813,-96.821757,48113011202,1554.7,12020.7,3285.8,617.5,True,True,True,False
481130108061024,100,32.696367,-96.867443,48113010806,2100.7,13096.5,2100.7,617.7,True,False,True,False
481130181301005,36,32.846192,-96.624963,48113018130,2501.9,15230.1,3004.5,449.1,True,False,True,False
481130166272013,37,32.587408,-96.833459,48113016627,10465.6,21995.5,10465.6,3159.4,False,False,False,True
481130188021055,41,32.912283,-96.643015,48113018802,1489.6,18864.0,4670.5,165.6,True,True,True,False
481130180013013,106,32.831644,-96.65335,48113018001,2481.0,12122.4,5534.7,1371.5,False,False,True,True
481130143062000,790,32.850109,-96.978311,48113014306,3647.1,21485.8,3647.1,1294.1,False,False,False,True
481130165342024,85,32.680399,-96.898735,48113016534,3933.9,16462.4,3933.9,702.3,True,False,False,False
481130178161013,28,32.793581,-96.650805,48113017816,2448.7,10909.6,4327.9,2243.9,False,False,True,True
481130118022022,91,32.720917,-96.659224,48113011802,1890.9,11772.3,6773.7,1029.5,False,False,True,True
481130090011009,115,32.75835,-96.675215,48113009001,3778.0,8731.1,5783.9,557.7,True,False,False,False
481130181373018,13,32.861272,-96.564688,48113018137,3551.3,20996.0,3772.8,3322.7,False,False,False,True
481130192153015,13,32.949637,-96.762268,48113019215,6035.2,19112.7,6505.7,179.7,True,False,False,False
481130181412004,29,32.853226,-96.549058,48113018141,4551.3,21960.7,4551.3,4451.2,False,False,False,True
481130141601002,24,32.878169,-96.997009,48113014160,4839.6,24376.3,7216.8,1469.6,False,False,False,True
481130181283010,147,32.849169,-96.604874,48113018128,1047.3,17035.6,1569.2,103.6,True,True,True,False
481130209001051,20,32.743948,-96.759172,48113020900,1295.7,3748.3,3096.8,564.7,True,True,True,False
481130165251032,22,32.569269,-97.012368,48113016525,6349.6,32671.9,6349.6,8720.4,False,False,False,True
481130079022011,46,32.8543,-96.738733,48113007902,6371.1,8902.9,6709.1,204.4,True,False,False,False
481130134001046,61,32.900499,-96.814546,48113013400,6064.9,14406.9,6064.9,983.5,False,False,False,True
481130192142011,58,32.945517,-96.762236,48113019214,5702.6,18655.9,6552.7,611.1,True,False,False,False
481130131061014,33,32.886839,-96.776144,48113013106,5899.4,12185.9,9013.0,123.0,True,False,False,False
481130052001015,66,32.744202,-96.848427,48113005200,2635.4,8578.6,2635.4,148.9,True,False,True,False
481130182042008,71,32.895802,-96.621029,48113018204,1406.8,18868.2,5230.4,131.9,True,True,True,False
481130152081007,134,32.794248,-96.971992,48113015208,3206.4,19416.8,3206.4,759.1,True,False,True,False
481130166341028,107,32.638734,-96.839298,48113016634,4830.0,16844.6,4830.0,974.0,False,False,False,True
481130178052025,75,32.782039,-96.641878,48113017805,2912.9,11608.0,2912.9,1713.2,False,False,True,True
481130190192000,486,32.913148,-96.711955,48113019019,783.6,15880.6,5272.9,444.0,True,True,True,False
481130181264036,28,32.855515,-96.622904,48113018126,1938.0,15934.9,3295.5,203.7,True,False,True,False
481130076041011,32,32.893141,-96.791521,48113007604,7019.1,13071.2,7651.6,1152.5,False,False,False,True
481130181413004,170,32.859185,-96.541336,48113018141,5476.9,22883.6,5476.9,5291.8,False,False,False,True
481130181492019,14,32.914594,-96.526022,48113018149,9487.2,27110.2,10611.3,3683.3,False,False,False,True
481130193011012,34,32.853539,-96.779634,48113019301,5436.6,8554.3,7688.5,833.8,False,False,False,True
481130141501003,73,32.924231,-96.969071,48113014150,5968.3,25058.0,6189.1,358.2,True,False,False,False
481130192153012,16,32.948133,-96.763303,48113019215,5979.2,18944.4,6421.7,327.4,True,False,False,False
481130130051003,62,32.884119,-96.706615,48113013005,3020.0,13071.5,3191.4,567.8,True,False,True,False
481130175002023,18,32.766002,-96.60387,48113017500,1081.3,15209.5,1081.3,4125.8,False,True,True,False
481130071022000,91,32.85069,-96.831422,48113007102,3757.5,10204.5,4273.2,1442.4,False,False,False,True
481130165222015,12,32.591746,-96.95985,48113016522,11327.2,27476.0,11327.2,4053.0,False,False,False,True
481130190401013,54,32.937146,-96.727294,48113019040,3186.6,18085.1,8228.2,259.8,True,False,True,False
481130064022035,27,32.725171,-96.873121,48113006402,3398.1,11610.0,3398.1,134.4,True,False,False,False
481130112012011,86,32.650802,-96.820972,48113011201,3673.5,14954.5,4643.0,704.5,True,False,False,False
481130097022005,82,32.894583,-96.859858,48113009702,4949.2,15712.3,4949.2,1662.4,False,False,False,True
481130190331001,565,32.915528,-96.698055,48113019033,2075.0,16582.9,4704.6,143.1,True,False,True,False
481130088021004,115,32.709706,-96.784881,48113008802,2010.3,7708.7,2010.3,162.0,True,False,True,False
481130181562030,34,32.912433,-96.587293,48113018156,3900.4,22434.9,8258.9,2418.9,False,False,False,True
481130082001007,24,32.847233,-96.696956,48113008200,4139.9,10076.4,4139.9,734.4,True,False,False,False
481130143161004,138,32.853881,-96.973744,48113014316,3474.3,21253.4,3853.0,1368.6,False,False,False,True
481130060022018,60,32.692432,-96.836012,48113006002,2406.5,11490.4,2406.5,304.4,True,False,True,False
481130207001011,53,32.968996,-96.879373,48113020700,4784.9,23770.8,4784.9,1003.3,False,False,False,True
481130017051036,5,32.791646,-96.796937,48113001705,1224.0,3332.8,2449.7,183.8,True,True,True,False
481130136053020,11,32.964039,-96.779488,48113013605,5027.8,20747.3,5027.8,221.1,True,False,False,False
481130142041023,75,32.843414,-96.941388,48113014204,2997.1,18013.7,2997.1,896.5,False,False,True,True
481130181472007,75,32.871858,-96.594433,48113018147,1672.1,19156.5,3733.6,1276.6,False,False,True,True
481130142051002,17,32.86513,-96.944504,48113014205,1011.8,19370.6,5071.1,211.0,True,True,True,False
481130141203000,36,32.969156,-96.972297,48113014120,8437.8,28748.0,8437.8,2288.2,False,False,False,True
481130154041012,25,32.750254,-97.035048,48113015404,10572.9,25415.8,10572.9,7196.9,False,False,False,True
481130181551038,130,32.977992,-96.522869,48113018155,12638.8,31802.5,16881.1,8745.6,False,False,False,True
481130181342024,65,32.900871,-96.521878,48113018134,8891.8,26619.2,9707.8,3899.6,False,False,False,True
481130181533002,76,32.972186,-96.588307,48113018153,8161.8,27248.0,13054.4,3167.1,False,False,False,True
481130130072005,26,32.868079,-96.69792,48113013007,2601.5,11898.0,2601.5,428.9,True,False,True,False
481130065012020,33,32.729721,-96.890088,48113006501,3308.7,12796.5,3308.7,151.2,True,False,False,False
481130112012015,85,32.648604,-96.821027,48113011201,3900.0,15185.2,4810.9,741.5,True,False,False,False
481130168061018,123,32.593131,-96.778222,48113016806,10083.9,20456.0,12103.6,5957.7,False,False,False,True
481130138061062,90,32.926732,-96.841732,48113013806,3084.8,18034.7,3084.8,259.9,True,False,True,False
481130166302003,94,32.617571,-96.910747,48113016630,8548.6,22332.6,8548.6,3267.0,False,False,False,True
481130143102007,71,32.865776,-96.98228,48113014310,3566.7,22529.4,5374.1,177.9,True,False,False,False
481130097022033,27,32.888698,-96.856768,48113009702,5574.2,15010.6,5574.2,1689.7,False,False,False,True
481130082003043,41,32.82575,-96.69548,48113008200,2536.7,8489.5,6231.6,932.9,False,False,True,True
481130147012010,72,32.83324,-96.928962,48113014701,3168.7,16502.0,3168.7,1455.3,False,False,True,True
481130144081009,117,32.819542,-97.003167,48113014408,4076.8,22730.4,4076.8,532.3,True,False,False,False
481130181571022,24,32.928817,-96.57722,48113018157,5376.8,24359.6,10175.9,2674.7,False,False,False,True
481130130131006,17,32.866509,-96.728319,48113013013,4823.0,10492.0,5338.7,805.8,False,False,False,True
481130168033015,164,32.598998,-96.764434,48113016803,9881.5,19771.9,12456.8,5866.6,False,False,False,True
481130096071009,51,32.905538,-96.858167,48113009607,4508.6,16648.5,4508.6,439.6,True,False,False,False
481130192111018,61,32.971411,-96.739341,48113019211,7148.1,21665.0,8867.8,583.1,True,False,False,False
481130176022042,39,32.770454,-96.638538,48113017602,2228.0,11933.9,2228.0,980.6,False,False,True,True
481130159001009,22,32.742918,-96.988312,48113015900,9088.6,21205.9,9088.6,5591.4,False,False,False,True
481130137201014,25,32.983168,-96.883592,48113013720,5875.6,25354.9,5875.6,592.8,True,False,False,False
481130186001012,24,32.899269,-96.650075,48113018600,2189.0,17320.9,3140.0,614.8,True,False,True,False
481130178112029,26,32.822394,-96.617152,48113017811,1340.4,14780.5,2764.9,2568.2,False,True,True,False
481130143192010,111,32.883257,-96.97143,48113014319,2625.2,22563.7,6965.8,674.3,True,False,True,False
481130210001046,28,32.747024,-96.802828,48113021000,3459.2,4836.6,3459.2,259.2,True,False,False,False
481130192151015,80,32.955206,-96.758905,48113019215,6315.3,19737.7,6811.1,435.0,True,False,False,False
481130181261001,144,32.866814,-96.635285,48113018126,3208.9,15733.8,3777.2,133.7,True,False,True,False
481130147012003,111,32.833647,-96.932773,48113014701,2870.4,16849.8,2870.4,1107.2,False,False,True,True
481130037001016,118,32.764188,-96.760728,48113003700,957.5,1526.1,957.5,129.6,True,True,True,False
481130006063000,126,32.813467,-96.801795,48113000606,898.8,5246.9,2876.6,78.7,True,True,True,False
481130108042005,56,32.722808,-96.86028,48113010804,3848.3,10729.0,3848.3,285.3,True,False,False,False
481130165311019,19,32.645319,-96.914196,48113016531,6597.2,20200.5,6597.2,2521.4,False,False,False,True
481130177062017,73,32.770961,-96.578102,48113017706,3444.9,17585.3,3444.9,6558.0,False,False,False,True
481130181111017,67,32.866582,-96.616119,48113018111,1566.3,17148.7,3752.8,599.5,True,True,True,False
481130164074004,119,32.7026,-97.000623,48113016407,13341.0,23525.4,13341.0,6553.6,False,False,False,True
481130181321008,62,32.840084,-96.570658,48113018132,2223.0,19543.5,2223.0,2351.5,False,False,True,True
481130192162016,73,32.965476,-96.75007,48113019216,6876.7,20917.4,7752.8,321.0,True,False,False,False
481130164161010,52,32.6423,-97.018487,48113016416,9185.9,28032.8,9185.9,6152.1,False,False,False,True
481130153051002,99,32.814085,-96.980366,48113015305,2093.3,20517.3,2093.3,1257.4,False,False,True,True
481130061002001,85,32.69247,-96.850191,48113006100,1545.5,12297.8,1545.5,208.6,True,True,True,False
481130140012032,45,32.915837,-96.874629,48113014001,2705.4,18439.3,2705.4,649.3,True,False,True,False
481130167041001,22,32.618175,-96.770552,48113016704,7704.2,17651.1,10583.1,3664.4,False,False,False,True
481130137151021,93,32.948538,-96.873676,48113013715,3956.9,21510.9,3956.9,557.7,True,False,False,False
481130152021013,63,32.823334,-96.975912,48113015202,1538.4,20340.5,1538.4,494.3,True,True,True,False
481130181271009,45,32.85746,-96.641599,48113018127,3662.6,14627.7,3773.7,342.8,True,False,False,False
481130190331004,143,32.913981,-96.698098,48113019033,2020.3,16422.9,4558.5,226.2,True,False,True,False
481130166222019,64,32.555997,-96.829131,48113016622,13960.6,25251.4,13960.6,400.2,True,False,False,False
481130141512004,132,32.905085,-96.987033,48113014151,5178.4,25103.1,8035.4,1892.6,False,False,False,True
481130079023008,22,32.843776,-96.748025,48113007902,5176.2,7554.1,8007.9,951.8,False,False,False,True
481130090023007,141,32.755892,-96.671681,48113009002,3351.3,9120.1,5526.4,591.1,True,False,False,False
481130144082012,106,32.825363,-97.004878,48113014408,4257.3,23027.3,4257.3,551.6,True,False,False,False
481130190462012,131,32.918146,-96.667594,48113019046,3869.5,18116.2,4406.4,197.2,True,False,False,False
481130004103010,13,32.854274,-96.859909,48113000410,3147.3,12276.7,3147.3,728.8,True,False,True,False
481130173101009,113,32.74198,-96.543098,48113017310,7362.1,21218.5,7362.1,9091.2,False,False,False,True
