name,address,zip,category,geoid,tier,reach_raw,need_composite,need_grounded,rank_score_composite,rank_score_grounded,rank_composite,rank_grounded,in_top50_both,greedy_pick_order,data_completeness
TEXAS ICE VENDING LLC,6171 BONNIE VIEW RD Ste:BU1,75241,convenience_corner_store,48113020200,1.0,4913,0.451648,0.6390124541819242,0.17111085861090547,0.17695927588698865,481,630,False,,complete
IMAGIONAIRE,2410 EMMETT ST,75211,barbershop_beauty,48113005300,2.0,6386,0.379538,0.6238680304838287,0.17093325774367055,0.22429991751391445,482,321,False,,complete
7 MART,3425 FOREST Ln STE A,75042,liquor_store,48113019013,1.0,3883,0.533263,0.8680196140759859,0.1706658930768223,0.1924049805657159,483,482,False,,complete
KIEST FOOD MART,3308 W KIEST,75233,liquor_store,48113010807,1.0,4193,0.503504,0.7808006040999902,0.17034170943568522,0.1861559216505819,484,536,False,,complete
7-Eleven Convenience Store #42780H,4231 N. State Hwy. 161,75038,liquor_store,48113014161,2.0,5182,0.433616,0.5305385704606631,0.1700336081655558,0.15343312297046147,485,982,False,,complete
SPRING CREEK BARBEQUE GRAND PRAIRIE,4108 S CARRIER PARKWAY,75052,liquor_store,48113016414,1.0,4468,0.480265,0.5213997843322563,0.1699061040069803,0.1298796289319279,486,1420,False,,complete
7-Eleven Convenience Store #25842B,3640 Gus Thomasson Road,75150,liquor_store,48113017819,1.0,4210,0.500823,0.6323900280235025,0.16977054345921383,0.1499907629498388,487,1044,False,,complete
MEO Food Mart,3803 S Polk St,75224,liquor_store,48113006100,1.0,4951,0.446816,0.6786197456603651,0.1697599079209784,0.18991526709134873,488,500,False,,complete
CLIPPERS & SCISSORS,7904 LAKE JUNE RD,75217,barbershop_beauty,48113009301,1.0,4376,0.486844,0.6553329109110991,0.16962604314330648,0.16183740418104864,489,838,False,,complete
PRODUCTS FOR YOUR TABLE,7906 LAKE JUNE RD,75217,convenience_corner_store,48113009301,1.0,4376,0.486844,0.6553329109110991,0.16962604314330648,0.16183740418104864,490,839,False,,complete
Fresh Food Store,4020 W Northgate Dr,75062,liquor_store,48113014154,2.0,7563,0.340487,0.41969365381131846,0.16942096954847016,0.17439552990090812,491,658,False,,complete
CJ'S BILLIARDS,3939 S POLK ST Ste:110,75224,other_storefront,48113006002,1.0,5104,0.436995,0.6628236846879564,0.1694022529150518,0.1910201749968128,492,493,False,,complete
STAR-OUT SOUL FOOD & MORE,2233 N PRAIRIE CREEK RD Ste:L8,75227,convenience_corner_store,48113009002,1.0,5063,0.43926,0.6883109673288886,0.16932345343341207,0.1971108181171729,493,453,False,,complete
7-ELEVEN CONVENIENCE STORE #18688A,1023 S HAMPTON RD,75208,liquor_store,48113005300,2.0,6323,0.379538,0.6238680304838287,0.16924694467792495,0.2220871247166428,494,330,False,,complete
HAMPTON INN & SUITES,202 E INTERSTATE 20,75116,liquor_store,48113016536,1.0,4649,0.465453,0.5940265087665296,0.16909095540503993,0.15509231899575804,495,957,False,,complete
JERRYS MARKET,3301 BERNAL DR,75212,grocery_food_mart,48113010500,1.0,4217,0.498524,0.7297267387782101,0.16896901367197695,0.17449474131923598,496,657,False,,complete
SAM FOOD AND BEER,2802 ROYAL LANE STE 101,75229,liquor_store,48113009701,1.0,4475,0.477762,0.7028065046651475,0.1689201235324144,0.17805204164647864,497,621,False,,complete
Family Dollar #32503,712 S WALTON WALKER BLVD STE 100,75211,grocery_food_mart,48113010704,1.0,4150,0.503361,0.7472754555478685,0.16852848045991312,0.1760257104358079,498,641,False,,complete
TEX-MEX VIDEO AND GROCERIES,1501 SMALL STREET,75050,liquor_store,48113015600,1.0,4072,0.509469,0.68902839196725,0.16814141828075801,0.15870220020875708,499,889,False,,complete
Quick Way,820 S Belt Line Rd,75060,liquor_store,48113015305,2.0,5545,0.411339,0.6232514316056799,0.16813529969094862,0.1945588589045012,500,467,False,,complete
CHILLY MART,9401 N MACARTHUR BLVD,75063,liquor_store,48113014128,3.0,8697,0.312991,0.3963236020817491,0.1680909536652239,0.1885344893728484,501,509,False,9,complete
AMIGO LIQUOR BEER & WINE,203 S BELTLINE RD STE 400,75051,liquor_store,48113016002,1.0,3353,0.588085,0.7705363615027627,0.1679206623060407,0.14682894169489694,502,1113,False,,complete
CVS/PHARMACY #5894,13033 COIT RD,75240,liquor_store,48113013610,2.0,5819,0.39803,0.543593246825866,0.16778579296708787,0.17678274572793673,503,633,False,,complete
AZ C-Store,13021 Coit Rd Ste 106,75240,liquor_store,48113013610,2.0,5819,0.39803,0.543593246825866,0.16778579296708787,0.17678274572793673,504,634,False,,complete
WALGREENS #03803,2141 N JOSEY LN,75006,liquor_store,48113013716,1.0,4722,0.457285,0.5130555941731305,0.16743434084200182,0.13493489838167458,505,1338,False,,complete
Ferguson Food Mart,10750 Ferguson Rd,75228,liquor_store,48113012502,2.0,5623,0.406083,0.5495146281506247,0.16719646305594862,0.17279566902849483,506,681,False,,complete
MS Food Mart,4323 W Illinois Ave STE 104,75211,liquor_store,48113006502,2.0,6480,0.370886,0.5604310813520071,0.16718174007345388,0.20331135436679973,507,418,False,,complete
KIEST BLVD TATTOO,309 W KIEST BLVD Ste:A,75224,barbershop_beauty,48113006002,1.0,5037,0.436995,0.6628236846879564,0.16717851644457601,0.1885126609441509,508,510,False,,complete
7-Eleven,,,gas_station,48113002002,2.0,5263,0.424059,0.7456573783386373,0.16706844890309724,0.2227313270053357,509,325,False,,complete
VALU+PAWN,2222 S BUCKNER BLVD,75227,other_storefront,48113009101,2.0,5319,0.420912,0.615252938851031,0.16697483924134435,0.18411521620501126,510,554,False,,complete
FIESTA MART #68,6401 ABRAMS,75231,liquor_store,48113007809,2.0,6526,0.368929,0.4963180023004522,0.1669407880123923,0.18003126321358934,511,599,False,,complete
Good Spirits LLC #4260,2165 East Buckingham Rd,75081,liquor_store,48113019024,2.0,6157,0.38254,0.506965510587835,0.16686992686778332,0.17372548762487885,512,666,False,40,complete
ROYAL THAI RESTAURANT,5500 GREENVILLE AVENUE SUITE 608,75206,liquor_store,48113007909,3.0,9683,0.294224,0.40963337350026974,0.16683292757678594,0.21752452723406848,513,340,False,7,complete
SHAKE SHACK,5500 GREENVILLE AVE STE 505,75206,liquor_store,48113007909,3.0,9683,0.294224,0.40963337350026974,0.16683292757678594,0.21752452723406848,514,341,False,,complete
Mustang Barbers,5500 Greenville Avenue,,barbershop_beauty,48113007909,3.0,9683,0.294224,0.40963337350026974,0.16683292757678594,0.21752452723406848,515,342,False,,complete
SAVE NOW FOOD MART,634 N CARRIER PARKWAY SUITE 160,75050,liquor_store,48113015500,1.0,3465,0.570621,0.7158312249255363,0.16676487173607013,0.1405327624720763,516,1222,False,,complete
Afayi Fuel Station,3828 US Highway 80 E,75149,liquor_store,48113017805,1.0,4834,0.448076,0.6056823200747785,0.1664291175299278,0.16459336132019753,517,784,False,,complete
EXPRESS 24-7,3460 N Town E Blvd Ste 100,75150,liquor_store,48113017816,1.0,4613,0.462805,0.6641276930552902,0.1664160204476412,0.17299966293795283,518,678,False,,complete
LAS TARASCAS,2200 W CLARENDON DR,75208,convenience_corner_store,48113005300,2.0,6216,0.379538,0.6238680304838287,0.16638288915356342,0.21832888933080052,519,338,False,,complete
Texaco,9401 North MacArthur Boulevard,,gas_station,48113014128,3.0,8606,0.312991,0.3963236020817491,0.16633215444899582,0.18656178171124907,520,530,False,,complete
SPEC'S LIQUORS #156 SFP DISTRIBUTION SPEC'S WINE & SPIRITS,9972 MARSH LN,75220,liquor_store,48113009401,1.0,3823,0.528651,0.5029500027293169,0.16605769167242454,0.10696239773451603,521,1860,False,,complete
Tailor Made Cuts,595 South Belt Line Road,,barbershop_beauty,48113015304,1.0,4501,0.470119,0.6244573463247142,0.1660557925530121,0.15824848879193015,522,901,False,,complete
Silk Nails & Spa,,,barbershop_beauty,48113013716,1.0,4680,0.457285,0.5130555941731305,0.16594509003400432,0.133734715041558,523,1356,False,,complete
DRIVE THRU SUPER DISCOUNT CIGARETTES,929 W PIONEER PARKWAY SUITE C,75051,liquor_store,48113016419,1.0,4173,0.495794,0.5028436872409088,0.16593243329969068,0.11672871142983383,524,1663,False,,complete
LITTLE CAESARS PIZZA,13323 MONTFORT DR,75240,convenience_corner_store,48113013615,3.0,7759,0.331391,0.6124634973078427,0.1659218185547335,0.2672960128902292,525,202,False,,complete
CHILLY MART 41,401 S BELT LINE RD,75051,liquor_store,48113016002,1.0,3313,0.588085,0.7705363615027627,0.16591743340886156,0.14507732890998912,526,1136,False,,complete
LILIAN'S RESTAURANT / TIENDA,417 S BELT LINE ROAD,75051,liquor_store,48113016002,1.0,3313,0.588085,0.7705363615027627,0.16591743340886156,0.14507732890998912,527,1137,False,,complete
OH DONUTS,2236 S BUCKNER BLVD,75227,convenience_corner_store,48113009101,2.0,5276,0.420912,0.615252938851031,0.1656249768447702,0.18262678712119562,528,565,False,,complete
MI SAZON OAXACA,2324 W CLARENDON DR Ste:100,75208,convenience_corner_store,48113005300,2.0,6183,0.379538,0.6238680304838287,0.16549958230960146,0.21716980738937253,529,343,False,,complete
Dollar General Store #17248,3424 S Briery Rd,75060,liquor_store,48113015305,2.0,5444,0.411339,0.6232514316056799,0.16507278115735333,0.19101504560434704,530,494,False,,complete
RACETRAC #2308,714 S BELT LINE RD,75060,liquor_store,48113015305,2.0,5444,0.411339,0.6232514316056799,0.16507278115735333,0.19101504560434704,531,495,False,,complete
Gally's Wine and Spirits ,7047 Twin Hills Ave STE 125,75231,liquor_store,48113007822,3.0,7904,0.326831,0.42987960707786643,0.16499333384212542,0.18701598161038835,532,527,False,,complete
BAWA TEXACO,6808 LAKE JUNE ROAD,75217,liquor_store,48113009301,1.0,4256,0.486844,0.6553329109110991,0.16497450631122312,0.1573994497702338,533,921,False,,complete
7-ELEVEN CONVENIENCE STORE #36002C,9998 MARSH LN,75220,liquor_store,48113009401,1.0,3798,0.528651,0.5029500027293169,0.1649717794851866,0.1062629313616772,534,1872,False,,complete
WASH WORLD,1214 S HAMPTON RD,75208,laundromat,48113005300,2.0,6159,0.379538,0.6238680304838287,0.16485717733217456,0.2163268387046976,535,347,False,,complete
Y-SATURN CONVENIENCE STORE,5013 SATURN ROAD,75041,liquor_store,48113018403,2.0,5724,0.397688,0.7163429327168459,0.16482770621402587,0.23232589857563554,536,286,False,,complete
KWIK MART/CHURCHS,820 S WALTON WALKER BLVD,75211,liquor_store,48113010704,1.0,4055,0.503361,0.7472754555478685,0.1646705995819151,0.17199620622101228,537,695,False,,complete
Shamrock,1701 South Belt Line Road,75051,gas_station,48113016201,1.0,4004,0.507943,0.5600061184633105,0.1646504960591966,0.12552579227644994,538,1485,False,,complete
MOKA LOKA INC,7150 CHAUCER PL Ste:104,75237,convenience_corner_store,48113010906,2.0,5594,0.403206,0.6388825651640834,0.16453499521175574,0.20144499309741,539,429,False,,complete
AL Food Mart,7150 Chaucer Pl Ste 108,75237,liquor_store,48113010906,2.0,5594,0.403206,0.6388825651640834,0.16453499521175574,0.20144499309741,540,430,False,,complete
55 Seventy Dallas BevCo,7015 Twin Hills Ave STE 120,75231,liquor_store,48113007822,3.0,7882,0.326831,0.42987960707786643,0.16453409126311141,0.18649544117574407,541,532,False,,complete
Dennis Water & Beer Wine,11055 Dennis Road Suite 3,75229,liquor_store,48113009610,1.0,3833,0.52404,0.7795457989020851,0.16451625208367637,0.1698888586314654,542,725,False,,complete
TWICE THE ICE,9041 FOREST LN,75243,convenience_corner_store,48113007805,2.0,6708,0.359446,0.5539291654358188,0.16448521006689434,0.2078877025743199,543,391,False,27,complete
O'REILLY AUTO PARTS,9025 FOREST LN Ste:110,75243,grocery_food_mart,48113007805,2.0,6708,0.359446,0.5539291654358188,0.16448521006689434,0.2078877025743199,544,392,False,,complete
WALGREENS #04267,1902 N JUPITER ROAD,75042,liquor_store,48113019047,2.0,6067,0.382005,0.5434036487403511,0.16406784537383648,0.18424908008007504,545,551,False,,complete
TORITOS VIP,7930 LAKE JUNE RD,75217,other_storefront,48113009301,1.0,4227,0.486844,0.6553329109110991,0.1638503849101363,0.15632694412095352,546,940,False,,complete
El Rico Taco,160 Grand Central Shopping Center Suite 160B,75050,liquor_store,48113015600,1.0,3966,0.509469,0.68902839196725,0.1637644560170644,0.1545709543290596,547,966,False,,complete
QUALITY LICENSING CORP. (STORE #789),200 US HIGHWAY 80 E,75149,liquor_store,48113017705,1.0,4506,0.465118,0.6983686116061287,0.16372108459241322,0.1781038444084348,548,620,False,,complete
360 Liquors #5,2815 N MacArthur Blvd,75062,liquor_store,48113014316,2.0,6311,0.372125,0.5304706079540149,0.16369573602115495,0.18683618383509415,549,528,False,,complete
Qwik Wash & Dry,1820 Hillcrest Street,75149,laundromat,48113017704,2.0,5037,0.430684,0.45403545391335276,0.16362482144005674,0.12636975018874372,550,1467,False,,complete
MISS BOUTIQUE LLC,2240 N PRAIRIE CREEK RD Ste:700,75227,convenience_corner_store,48113009002,1.0,4891,0.43926,0.6883109673288886,0.1635712049659922,0.19041457859195984,551,497,False,,complete
JG's Old Fashioned Hamburgers,12101 Greenville Ave Suite 109,75243,liquor_store,48113007828,2.0,6427,0.367232,0.5539643621645067,0.16318901064978128,0.19919259515118096,552,444,False,,complete
TOP SIX FIVE BARBERS,8434 LAKE JUNE RD,75217,barbershop_beauty,48113009202,1.0,4193,0.4879,0.7292705620349698,0.16302744218261103,0.17338862392560458,553,673,False,,complete
DOLLAR GENERAL STORE #3247,3480 S CARRIER PKWY STE 110,75052,liquor_store,48113016419,1.0,4099,0.495794,0.5028436872409088,0.1629899458651886,0.11465875584732539,554,1713,False,,complete
1 STOP SHOP & TAQUERIA,3480 S Carrier Pkwy STE 200,75052,liquor_store,48113016419,1.0,4099,0.495794,0.5028436872409088,0.1629899458651886,0.11465875584732539,555,1714,False,,complete
WIZARDS CBD & WELLNESS,7702 N CENTRAL EXPY,75206,convenience_corner_store,48113007912,3.0,7542,0.333344,0.3612405868962099,0.16292803700940411,0.14786130624750712,556,1094,False,,complete
SPRING CONVENIENCE STORE,2743 FOREMAN ST,,other_storefront,48113002703,1.0,4310,0.478027,0.5749275889660188,0.1628194668075422,0.13891908784828316,557,1257,False,,complete
ONE STOP FOOD STORE,617 S BELT LINE RD,75060,liquor_store,48113015304,1.0,4411,0.470119,0.6244573463247142,0.16273541456372725,0.15508422218644832,558,958,False,,complete
VALLEY RANCH LIQUORS,8600 N MACARTHUR BOULEVARD #160,75063,liquor_store,48113014130,3.0,8480,0.311762,0.3371263008940393,0.16273180860683012,0.15416759204414934,559,973,False,35,complete
DALLAS STAR FOOD MART,865 S WALTON WALKER BLVD,75211,liquor_store,48113021200,1.0,4215,0.485431,0.6143637649933201,0.16271942207334172,0.14567920352019584,560,1132,False,,complete
7-Eleven Convenience Store #39047D,10025 N MacArthur Blvd,75063,liquor_store,48113014128,3.0,8419,0.312991,0.3963236020817491,0.16271791869696675,0.18250797585719336,561,566,False,,complete
TAPS LIQUOR 3,10045 N MACARTHUR BLVD STE 101,75063,liquor_store,48113014128,3.0,8419,0.312991,0.3963236020817491,0.16271791869696675,0.18250797585719336,562,567,False,,complete
Valley Ranch Shell,9975 N MacArthur Blvd,75063,liquor_store,48113014128,3.0,8419,0.312991,0.3963236020817491,0.16271791869696675,0.18250797585719336,563,568,False,,complete
WALGREENS #03921,10001 N MACARTHUR BOULEVARD,75063,liquor_store,48113014128,3.0,8419,0.312991,0.3963236020817491,0.16271791869696675,0.18250797585719336,564,569,False,,complete
CVS/PHARMACY #7809,4203 S CARRIER PKWY,75052,liquor_store,48113016412,1.0,4613,0.455257,0.33905199748405335,0.16252354961591783,0.08438989857118546,565,2331,False,,complete
EL BARBERO DALLAS BARBER LOUNGE,2232 S BUCKNER BLVD,75227,barbershop_beauty,48113009101,2.0,5177,0.420912,0.615252938851031,0.16251715411777395,0.17919993876543397,566,605,False,,complete
TRI-OPS INC.,1919 S BUCKNER BLVD Ste:110,75217,convenience_corner_store,48113009104,1.0,3758,0.526897,0.6813141415677817,0.16249744063671012,0.14475133193317083,567,1147,False,,complete
Family Dollar #22476,1450 W PLEASANT RUN ROAD SUITE 160,75146,liquor_store,48113016806,1.0,4847,0.43988,0.5102676710133658,0.1624356496095023,0.13770838635087662,568,1289,False,,complete
FIESTA MART #213,1450 W PLEASANT RUN RD STE 200,75146,liquor_store,48113016806,1.0,4847,0.43988,0.5102676710133658,0.1624356496095023,0.13770838635087662,569,1290,False,,complete
Orange Lee’s Poboys & Wings,1450 W Pleasant Run Rd 156,75146,liquor_store,48113016806,1.0,4847,0.43988,0.5102676710133658,0.1624356496095023,0.13770838635087662,570,1291,False,,complete
H M S MART,1458 W PLEASANT RUN RD,75146,liquor_store,48113016806,1.0,4847,0.43988,0.5102676710133658,0.1624356496095023,0.13770838635087662,571,1292,False,,complete
7-Eleven Convenience Store #27528B,2145 N JOSEY LN STE 100,75006,liquor_store,48113013716,1.0,4579,0.457285,0.5130555941731305,0.1623637964242961,0.13084855986651586,572,1399,False,,complete
TOBACCO CHEAPER,2145 N JOSEY LN STE 110,75006,liquor_store,48113013716,1.0,4579,0.457285,0.5130555941731305,0.1623637964242961,0.13084855986651586,573,1400,False,,complete
7-Eleven,North Josey Lane,75006,convenience_corner_store,48113013716,1.0,4579,0.457285,0.5130555941731305,0.1623637964242961,0.13084855986651586,574,1401,False,,complete
FALLAS PAREDES #7245,2223 S BUCKNER BLVD Ste:225,75227,grocery_food_mart,48113009101,2.0,5171,0.420912,0.615252938851031,0.16232880122522872,0.1789922509862969,575,607,False,,complete
FAMILY DOLLAR,2223 S BUCKNER BLVD Ste:215,,grocery_food_mart,48113009101,2.0,5171,0.420912,0.615252938851031,0.16232880122522872,0.1789922509862969,576,608,False,,complete
BOOST MOBILE,13505 MONTFORT PL Ste:102,75240,convenience_corner_store,48113013615,3.0,7589,0.331391,0.6124634973078427,0.16228646488102494,0.26143954656836565,577,207,False,,complete
EXQUISITE EATZ,110 LONGBRANCH LN Ste:A,75217,convenience_corner_store,48113011601,1.0,4183,0.487132,0.6674839681629444,0.16227949745593775,0.15770311064224946,578,913,False,,complete
HANDY STOP CONVENIENCE STORE & CHECK CASHING,2771 ROYAL LN,75229,liquor_store,48113009610,1.0,3780,0.52404,0.7795457989020851,0.16224143826670928,0.16753975622930845,579,746,False,,complete
BIG MART,910 S CORINTH ST RD,75203,convenience_corner_store,48113021100,1.0,3793,0.522503,0.7212350348395278,0.16214768294021695,0.15504686559120787,580,960,False,,complete
9-11 Hair & Nail Salon,10340 Ferguson Road,,barbershop_beauty,48113012502,2.0,5451,0.406083,0.5495146281506247,0.16208214834038343,0.16751008214019655,581,747,False,,complete
BUCKNER SHELL,2438 S BUCKNER BLVD,75227,convenience_corner_store,48113009101,2.0,5163,0.420912,0.615252938851031,0.1620776640351684,0.17871533394744749,582,610,False,,complete
THE GREAT STOP N SHOP,2403 WESTERN PARK DR,75211,liquor_store,48113010809,2.0,5147,0.421745,0.6615011709789734,0.16205469159901206,0.19222725106345848,583,483,False,,complete
MIGALITOS SUPERMERCARDO #5,3160 SATURN ROAD SUITE 202,75040,liquor_store,48113018402,2.0,4964,0.43166,0.6712677394768762,0.16179506337317037,0.18825742477796606,584,513,False,,complete
Spec's Wines Spirits & Finer Foods Spec's Liquor #218 SFP Distribution,4136 S Carrier Pkwy Suite 350,75052,liquor_store,48113016414,1.0,4252,0.480265,0.5213997843322563,0.1616922010379768,0.12360075698714355,585,1529,False,,complete
CK WASH & DRY LAVANDERIA,3734 W CLARENDON DR,75211,laundromat,48113006501,2.0,6589,0.359501,0.5668340231950851,0.16160775327470805,0.20922419711553752,586,379,False,,complete
MOYA SCHOOL OF WRESTLING,2112 S COCKRELL HILL RD Ste:A,75211,barbershop_beauty,48113006502,2.0,6260,0.370886,0.5604310813520071,0.1615058167993551,0.19640880838521083,587,458,False,,complete
"RC BUSINESS, LLC",8426 LAKE JUNE RD,75217,convenience_corner_store,48113009202,1.0,4148,0.4879,0.7292705620349698,0.16127780352336527,0.1715277872748409,588,701,False,,complete
VANES BEAUTY SALON,8428 LAKE JUNE RD,75217,barbershop_beauty,48113009202,1.0,4148,0.4879,0.7292705620349698,0.16127780352336527,0.1715277872748409,589,702,False,,complete
LA MONARCA PALETERIA & FRUTERIA,8432 LAKE JUNE RD,75217,convenience_corner_store,48113009202,1.0,4148,0.4879,0.7292705620349698,0.16127780352336527,0.1715277872748409,590,703,False,,complete
GC DELIVERY LLC,8422 LAKE JUNE RD,75217,convenience_corner_store,48113009202,1.0,4148,0.4879,0.7292705620349698,0.16127780352336527,0.1715277872748409,591,704,False,,complete
TIENDA SALVADORENA LA TIENDONA,8424 LAKE JUNE RD,75217,convenience_corner_store,48113009202,1.0,4148,0.4879,0.7292705620349698,0.16127780352336527,0.1715277872748409,592,705,False,,complete
SWEET PARTY,8430 LAKE JUNE RD,75217,convenience_corner_store,48113009202,1.0,4148,0.4879,0.7292705620349698,0.16127780352336527,0.1715277872748409,593,706,False,,complete
THE ARTISTRY BARBER STUDIO,2100 W CLARENDON DR,75208,barbershop_beauty,48113005300,2.0,6017,0.379538,0.6238680304838287,0.16105628121573215,0.21133927398703775,594,370,False,,complete
Forest Green,9015 Forest Lane,75243,library,48113007828,2.0,6334,0.367232,0.5539643621645067,0.1608276324032542,0.1963102376983943,595,460,False,,complete
Swift-T Mart,2333 Oates Drive,75150,convenience_corner_store,48113018001,2.0,5663,0.394078,0.5705278311645955,0.16078574836874795,0.18105644754835334,596,587,False,,complete
MM FOOD MART,3626 Saturn Rd,75041,liquor_store,48113018402,2.0,4933,0.43166,0.6712677394768762,0.16078465906926862,0.18708176398664517,597,526,False,,complete
Variedades la tiendona LLC,929 E SIXTH St,75060,liquor_store,48113014903,2.0,5632,0.39536,0.55189166847014,0.16071274819948408,0.17386330662138574,598,662,False,,complete
MI TIENDA SALVADORENA,9706 ABERNATHY AVE,75220,convenience_corner_store,48113009803,2.0,5257,0.413422,0.5751097470489208,0.1606267309908756,0.1694991938411672,599,733,False,,complete
360 Liquors #2,425 S Belt Line Rd STE A,75051,liquor_store,48113016002,1.0,3207,0.588085,0.7705363615027627,0.16060887683133684,0.14043555502998342,600,1223,False,,complete
SPRING CREEK BARBEQUE,3514 W AIRPORT FREEWAY,75062,liquor_store,48113014407,1.0,4824,0.437827,0.7726399853089242,0.16055770993959895,0.21184413966064664,601,362,False,,complete
CONSEJERA Y CURANDERA LUZ,7922 LAKE JUNE RD Ste:102,75217,convenience_corner_store,48113009301,1.0,4141,0.486844,0.6553329109110991,0.1605167835138099,0.1531464101265362,602,988,False,,complete
CIRCLE A,1701 S BELT LINE RD,75051,liquor_store,48113016201,1.0,3902,0.507943,0.5600061184633105,0.16045610280294337,0.12232808228339354,603,1549,False,,complete
LEGENDARY INK,1624 MORRELL AVE,75203,convenience_corner_store,48113021100,1.0,3750,0.522503,0.7212350348395278,0.16030946771047022,0.1532891500044897,604,986,False,,complete
KROGER #527,200 W CAMP WISDOM ROAD,75116,liquor_store,48113016518,1.0,4481,0.45997,0.6273337682492148,0.160233899459552,0.15830694338202433,605,899,False,,complete
SWIF-T #11,2333 OATES DR,75150,liquor_store,48113018001,2.0,5632,0.394078,0.5705278311645955,0.15990558622864004,0.18006532095926647,606,597,False,,complete
LITTLE CAESARS PIZZA 1617-0011,3536 SIMPSON STUART RD,75241,convenience_corner_store,48113020200,1.0,4587,0.451648,0.6390124541819242,0.15975687124938395,0.1652172193148009,607,772,False,,complete
Family Dollar #21991,2417 Gus Thomasson Rd,75228,liquor_store,48113012702,2.0,5096,0.420333,0.6321026779783646,0.15964453891745453,0.18146998743076814,608,582,False,,complete
HAMPTON FOOD MART,1232 S HAMPTON RD,75208,grocery_food_mart,48113005300,2.0,5962,0.379538,0.6238680304838287,0.1595841031424622,0.20940747075132446,609,376,False,,complete
CIRCLE K #2740759,3341 N TOWN EAST BOULEVARD,75150,liquor_store,48113017806,2.0,4907,0.430786,0.5440872385728756,0.15945777961728186,0.14921918167808143,610,1059,False,,complete
MUSHI'S 1 ,3502 Simpson Stuart Rd STE 100,75241,liquor_store,48113020200,1.0,4578,0.451648,0.6390124541819242,0.15944341761056893,0.16489305210882024,611,775,False,,complete
WESTCHESTER EXPRESS,4155 S Carrier Pkwy,75052,liquor_store,48113016412,1.0,4525,0.455257,0.33905199748405335,0.1594231654047319,0.08278003274108264,612,2364,False,,complete
EL RANCHO #28,2770 Valwood Pkwy,75234,liquor_store,48113013902,2.0,6741,0.351553,0.583540070005791,0.15934631970870383,0.2207051800659925,613,332,False,,complete
MS DISCOUNT EXPRESS,2950 W CAMP WISDOM RD,75237,liquor_store,48113010905,2.0,5060,0.421564,0.6601655469759322,0.15921308733734912,0.18857867906686954,614,507,False,,complete
LATINOS SALON & BARBER,10825 DENNIS RD Ste:101,75229,barbershop_beauty,48113009611,2.0,5111,0.418371,0.5555152706469191,0.158993426251702,0.15887407545212648,615,881,False,,complete
QUIKTRIP 853R,1005 W PIONEER PARKWAY,75051,liquor_store,48113016419,1.0,3992,0.495794,0.5028436872409088,0.15873526808827348,0.11166571196450914,616,1776,False,,complete
Family Dollar #22337,610 S Carrier Pkwy,75051,liquor_store,48113016100,1.0,3444,0.552116,0.6889898339024092,0.15862954656553027,0.13421867028300083,617,1348,False,,complete
WALGREENS #04459,8120 S COCKRELL HILL RD,75236,liquor_store,48113016607,1.0,4011,0.493824,0.7423248554852548,0.15860742956036894,0.16895656884254062,618,739,False,,complete
WALGREENS #05826,7930 BELT LINE RD,75240,liquor_store,48113013609,2.0,5212,0.412239,0.6214227847316898,0.15856247818194713,0.18231162033876405,619,571,False,,complete
ONE STOP FOOD MART,3708 SHEPHERD LANE,75180,liquor_store,48113017204,2.0,5051,0.420792,0.6400226410323856,0.15849398411730278,0.18223134345369435,620,574,False,,complete
CENTRAL MARKET,5750 E LOVERS LN,75206,grocery_food_mart,48113007909,3.0,9196,0.294224,0.40963337350026974,0.15844217721740406,0.2065842768196317,621,396,False,,complete
SHAVED ICE PALACE,1626 MORRELL AVE,75203,convenience_corner_store,48113021100,1.0,3706,0.522503,0.7212350348395278,0.15842850328933403,0.1514905573111037,622,1018,False,,complete
WORLD MARKET,5500 GREENVILLE AVENUE SUITE 300,75206,liquor_store,48113007909,3.0,9188,0.294224,0.40963337350026974,0.15830434148254766,0.20640456018038014,623,398,False,,complete
VAPOR ZONE,1707 BARNES BRIDGE RD,75228,convenience_corner_store,48113012701,2.0,5068,0.419182,0.6768378354736461,0.1581152594837623,0.19386964189071923,624,470,False,,complete
SUPER SAVE STORE,1727 BARNES BRIDGE RD,75228,convenience_corner_store,48113012701,2.0,5068,0.419182,0.6768378354736461,0.1581152594837623,0.19386964189071923,625,471,False,,complete
Rivera's Salon,1426 North Galloway Avenue,75149,barbershop_beauty,48113017705,1.0,4348,0.465118,0.6983686116061287,0.15798030976649197,0.1718587473341932,626,699,False,,complete
PURELY CBD,5917 GREENVILLE AVE,75206,convenience_corner_store,48113007912,3.0,7310,0.333344,0.3612405868962099,0.15791619604067145,0.14331293405850928,627,1166,False,,complete
ZARA FOOD MART,1102 E PIONEER DR STE H,75061,liquor_store,48113014704,2.0,4890,0.428961,0.6560512397317662,0.15790768980120273,0.18105420325158872,628,588,False,,complete
Family Dollar #23215,210 W CAMP WISDOM RD,75116,liquor_store,48113016518,1.0,4414,0.45997,0.6273337682492148,0.15783807904808358,0.1559399348556696,629,946,False,,complete
ONE STOP FOODMART,1731 S BUCKNER BLVD Ste:100,75217,convenience_corner_store,48113009105,1.0,4542,0.450777,0.6314345997531512,0.15774734545444494,0.16156258903727563,630,846,False,,complete
MY GROCERY STORE,3540 SIMPSON STUART RD,75241,grocery_food_mart,48113020200,1.0,4527,0.451648,0.6390124541819242,0.15766718032395055,0.16305610460826328,631,809,False,,complete
